id,sentiment
"9440_3",0
"2552_3",0
"8883_8",0
"3725_8",1
"3352_2",0
"2445_10",0
"1320_1",0
"12462_7",1
"6753_7",1
"105_7",0
"10594_8",1
"6597_9",0
"8724_10",0
"9199_3",0
"5864_7",0
"2948_1",0
"6154_4",1
"4026_9",0
"320_8",0
"150_8",1
"6879_10",0
"3519_3",0
"5601_4",0
"5839_7",1
"2767_8",1
"5359_1",0
"10280_3",0
"2570_10",0
"883_1",0
"4013_7",0
"3354_2",1
"9713_2",1
"2792_4",0
"9726_7",1
"3994_8",1
"7306_3",0
"8421_10",1
"9804_10",1
"6925_9",1
"6762_1",0
"201_4",1
"1598_2",0
"3992_8",0
"453_10",0
"2513_4",1
"12119_7",0
"11077_8",1
"2170_9",0
"4800_7",0
"7549_7",1
"10535_2",0
"7736_10",1
"10163_8",0
"624_2",0
"10849_10",0
"809_10",0
"2619_4",1
"11558_1",0
"3394_4",1
"6532_8",0
"4986_2",0
"3981_2",0
"1410_9",1
"6808_8",0
"4655_7",0
"1183_2",1
"4350_10",1
"10661_9",0
"2862_10",1
"11363_8",1
"767_9",0
"12024_7",0
"7717_2",1
"8643_1",1
"7265_8",1
"9894_8",0
"11175_8",0
"2780_4",0
"12022_10",0
"7235_8",0
"10587_8",1
"605_4",0
"4228_10",1
"855_1",0
"1088_9",1
"3551_1",0
"3048_10",1
"1703_4",0
"6041_10",1
"7138_1",0
"4410_4",1
"8068_1",0
"10115_10",1
"7942_10",0
"6764_4",1
"9069_7",0
"1999_9",1
"2126_10",1
"10660_10",0
"4219_4",1
"5306_7",0
"10964_1",1
"11413_10",1
"8580_9",0
"7905_1",0
"9953_1",0
"5767_8",0
"9261_3",1
"9535_10",0
"7765_4",0
"902_9",1
"3181_10",0
"5222_8",0
"5809_4",1
"4277_10",0
"6830_10",0
"8086_2",0
"8990_10",0
"11790_8",0
"3872_4",1
"11959_2",0
"10156_1",1
"1047_2",1
"5492_10",1
"5917_4",0
"4098_2",0
"574_4",1
"3726_7",1
"688_4",0
"1802_9",0
"4675_9",1
"6178_7",1
"98_10",0
"355_4",0
"12457_4",0
"6283_7",1
"4028_10",0
"12246_1",0
"4173_10",1
"4881_1",0
"4932_8",0
"1813_1",1
"8657_1",0
"8563_2",1
"9136_8",0
"10213_1",0
"6303_1",0
"5400_4",1
"6595_9",1
"1477_7",1
"12450_1",1
"25_1",1
"10661_3",1
"1456_1",1
"8886_10",1
"4605_2",1
"9770_1",0
"3753_9",1
"1975_1",0
"6354_10",1
"8499_9",1
"4474_10",0
"3065_10",1
"5176_1",1
"1590_10",0
"12447_4",0
"3196_10",0
"11942_8",1
"1263_3",1
"764_2",1
"9090_9",0
"582_9",0
"1293_8",0
"11735_10",0
"12287_10",1
"10861_7",1
"10030_10",0
"306_10",1
"7407_10",1
"9968_4",0
"7461_2",0
"8636_7",0
"1401_7",1
"8644_7",1
"1335_4",1
"1656_4",1
"8923_3",1
"9747_10",0
"2448_4",1
"2066_7",0
"9520_10",0
"11515_1",1
"10891_1",1
"11901_9",1
"10763_3",1
"586_1",1
"11924_4",0
"1581_7",1
"7791_10",1
"11301_3",0
"11717_4",0
"1861_3",0
"8969_1",0
"5702_10",1
"1394_4",0
"11874_10",1
"12315_2",1
"2981_1",0
"8418_7",1
"2196_4",0
"4320_1",0
"9592_8",0
"7474_9",0
"1129_1",1
"7103_7",1
"5582_3",0
"8263_4",1
"133_2",0
"4131_1",0
"4062_1",1
"795_8",1
"9255_10",1
"3055_9",0
"11102_4",1
"8237_1",0
"7073_3",1
"11225_3",1
"1025_8",1
"8731_7",1
"3338_1",0
"6484_10",1
"9710_2",1
"5049_3",1
"2549_1",0
"3640_8",0
"9503_7",1
"3925_10",0
"1091_2",1
"1933_8",0
"10033_1",1
"187_8",0
"12443_1",1
"8415_7",1
"9545_7",1
"5296_10",0
"11694_4",1
"4094_2",0
"7933_10",0
"5761_4",0
"10537_1",1
"6439_1",0
"4571_1",1
"9533_3",1
"4329_7",0
"11428_7",1
"5596_3",0
"11796_3",0
"6364_8",0
"10336_4",0
"3764_8",1
"9253_10",0
"9657_3",1
"5557_4",1
"8332_9",1
"8011_1",0
"4280_10",0
"8231_10",0
"6235_8",1
"10502_9",1
"12102_4",0
"3456_9",1
"3680_9",1
"2076_1",1
"1564_10",0
"11539_9",0
"6850_3",0
"9093_4",1
"4689_10",1
"6251_1",0
"6550_10",0
"3251_7",0
"5541_2",0
"7406_9",1
"11342_9",0
"6968_3",0
"12145_10",0
"3000_8",0
"1140_10",0
"8344_4",0
"1589_10",0
"2343_10",0
"3340_1",1
"1690_1",0
"576_3",1
"2558_1",0
"8417_3",1
"12360_10",0
"5238_7",0
"2785_3",1
"536_4",1
"4700_1",0
"3432_4",0
"8051_7",0
"3762_3",1
"5752_8",1
"8669_7",0
"776_7",0
"1543_1",1
"6891_3",0
"6301_10",1
"8435_10",0
"11765_8",1
"707_8",1
"3214_3",1
"11292_10",1
"3135_9",1
"12268_1",1
"9507_3",0
"8729_2",1
"11637_8",1
"11206_1",1
"7162_1",1
"10287_4",0
"9571_9",1
"10138_8",0
"5777_4",1
"3747_10",1
"5895_4",1
"3357_1",1
"4006_8",0
"8142_2",1
"260_7",1
"7599_3",1
"1855_9",0
"10475_8",0
"5804_1",1
"12361_4",1
"3491_8",0
"5186_10",1
"3617_8",0
"2583_10",0
"2172_7",0
"1496_2",0
"4488_10",1
"9864_8",1
"3122_4",0
"8763_2",1
"9423_8",1
"8186_2",1
"11856_1",1
"12176_2",0
"6984_8",1
"7643_7",1
"1957_7",1
"9096_1",0
"4114_9",1
"3821_4",0
"9340_4",0
"7023_1",1
"7297_2",0
"9572_1",0
"3956_10",0
"955_4",0
"10676_9",1
"3153_2",0
"5262_7",0
"11207_10",1
"6204_7",0
"5533_1",0
"9353_8",0
"7502_7",0
"7228_9",1
"2062_1",1
"11055_1",1
"6735_4",0
"4159_9",1
"12337_7",0
"10051_10",1
"2178_3",1
"4842_10",0
"4307_1",1
"11294_1",1
"12078_1",1
"10479_2",0
"10606_10",0
"262_8",1
"7348_3",1
"7760_10",0
"5558_7",1
"10918_1",0
"12020_1",0
"7281_2",1
"10451_1",0
"100_7",1
"968_1",0
"2502_1",0
"5697_3",1
"6675_1",0
"978_9",1
"3378_2",1
"2549_8",0
"5902_4",0
"1413_2",0
"4770_10",0
"1653_1",0
"4920_7",1
"2992_4",1
"626_2",1
"7593_7",0
"3311_4",0
"2382_7",0
"10817_10",0
"11199_1",1
"8659_7",1
"4883_10",1
"527_9",0
"10977_1",0
"10642_2",1
"4771_2",0
"1274_7",0
"5196_9",1
"1046_10",1
"2374_1",0
"4430_8",1
"8033_7",0
"7825_9",1
"1684_10",1
"3857_9",0
"3902_4",0
"1957_2",1
"1406_8",0
"1489_1",0
"10005_3",0
"3183_9",1
"9845_8",1
"9609_3",0
"6823_1",0
"7659_10",1
"4889_3",0
"1086_7",1
"12338_1",0
"11549_2",0
"11454_4",0
"9582_10",1
"1264_3",0
"1912_9",0
"10901_1",0
"8478_1",0
"9638_1",0
"1930_10",0
"9082_1",1
"6605_7",1
"3993_7",1
"2144_8",0
"9629_1",1
"4980_2",0
"8133_7",1
"7412_9",1
"7128_1",0
"3952_1",1
"11267_1",1
"9237_7",1
"10141_9",0
"793_9",1
"1018_8",1
"8685_9",1
"5201_1",1
"68_2",1
"9705_1",0
"11535_7",0
"10896_1",0
"7025_1",0
"11801_3",1
"9902_3",1
"117_3",1
"1529_10",0
"508_9",1
"5609_10",0
"8484_4",1
"3857_3",0
"9828_10",0
"7170_9",1
"4617_3",1
"6328_4",0
"7315_1",0
"1509_2",0
"583_3",1
"9363_10",1
"6389_2",0
"9422_9",1
"12093_3",0
"6653_8",0
"10100_1",1
"3188_8",0
"7954_7",1
"4517_3",0
"8909_9",0
"273_1",0
"2728_10",0
"8819_10",0
"849_1",1
"5327_10",0
"3979_10",1
"8841_4",1
"344_2",0
"8206_2",0
"12136_1",0
"8411_1",0
"5904_3",0
"5380_7",1
"5095_3",1
"6196_3",1
"5469_4",1
"6993_1",1
"6292_3",0
"398_3",1
"12006_10",1
"7470_1",1
"4593_1",0
"3883_10",1
"1627_1",1
"128_4",0
"11048_4",0
"2663_10",1
"8864_1",1
"2572_1",0
"2413_10",0
"2571_4",0
"1674_8",0
"5305_7",0
"5121_10",1
"7048_2",1
"660_9",0
"3419_1",1
"7090_1",0
"3338_7",0
"3765_1",0
"9275_1",0
"6837_3",0
"1182_3",1
"6642_10",0
"6226_10",1
"1474_4",0
"907_1",1
"2829_10",1
"5776_10",1
"1621_10",1
"4496_4",0
"7979_1",0
"7576_2",0
"10518_1",0
"9116_9",1
"1432_3",1
"9397_3",1
"11977_2",0
"10426_1",0
"11355_2",1
"697_8",1
"7821_8",0
"11463_1",1
"3363_1",0
"9128_9",0
"7062_7",1
"8936_8",1
"10652_9",0
"4440_1",1
"5816_10",0
"11584_4",0
"10589_1",0
"9067_3",1
"2214_10",1
"8557_2",0
"3877_4",1
"9040_3",0
"4937_7",0
"384_8",0
"2893_2",1
"11217_3",0
"705_2",0
"153_1",0
"8250_8",0
"3987_7",1
"2564_10",0
"11233_2",1
"4397_7",1
"7683_4",0
"7070_2",1
"4147_1",0
"10414_10",1
"3864_7",0
"1354_1",0
"11392_1",1
"6973_3",0
"5954_7",1
"1958_10",0
"8616_1",1
"10646_4",0
"3524_1",0
"3472_10",0
"8487_10",0
"6397_2",1
"7372_9",0
"6086_8",0
"6083_8",0
"2736_4",1
"1613_2",0
"922_1",0
"6106_9",0
"8439_10",1
"9326_10",0
"5703_7",1
"594_4",1
"1169_4",0
"12094_7",1
"9779_9",1
"12107_10",1
"11164_1",1
"3917_4",1
"9645_4",1
"5462_3",0
"5777_8",1
"8248_1",1
"8311_9",1
"636_4",0
"11254_8",1
"3589_8",0
"2320_1",0
"11923_10",0
"7571_8",1
"4067_1",0
"2499_10",1
"374_2",0
"6021_1",0
"6423_7",1
"11166_7",1
"4562_1",1
"5283_7",1
"3343_4",1
"10175_10",1
"72_7",0
"11741_3",0
"474_7",0
"2403_10",1
"9168_4",0
"1771_2",1
"9077_1",1
"10874_3",0
"8277_3",1
"1935_4",1
"1066_2",0
"9060_8",1
"4803_3",0
"8303_10",0
"4594_1",0
"8336_10",0
"8370_1",1
"9481_9",0
"635_1",0
"8839_3",0
"10882_8",0
"1476_4",1
"8608_9",0
"10002_7",1
"2095_9",1
"2609_1",0
"3099_1",1
"1544_2",0
"8844_10",0
"9623_7",1
"6451_8",1
"5619_3",1
"4927_3",0
"8076_7",0
"1741_4",0
"10931_7",0
"2496_8",0
"10682_10",1
"2713_2",1
"393_2",0
"10239_10",1
"5092_8",1
"6513_4",1
"7186_7",0
"8396_4",1
"10148_3",0
"6361_1",0
"4239_4",1
"4141_4",0
"3786_1",0
"592_3",0
"9364_3",1
"4560_10",0
"5505_10",0
"11521_1",0
"10293_4",1
"7891_2",1
"1252_8",1
"1168_8",1
"10358_1",0
"2231_1",0
"10674_8",0
"7418_1",1
"3546_10",0
"7913_10",0
"8156_4",1
"7100_8",0
"3066_2",1
"2878_8",1
"8763_9",0
"10217_1",1
"4561_3",1
"8870_8",1
"450_10",1
"4628_2",1
"1313_9",1
"1652_10",1
"864_2",0
"1888_8",1
"7543_8",0
"2394_7",1
"7694_3",1
"4275_10",0
"7337_1",0
"7421_7",0
"1087_10",1
"1624_1",1
"4089_8",1
"1979_9",1
"7439_4",0
"2260_1",1
"9588_10",1
"8137_10",1
"6753_4",1
"9779_3",0
"9318_1",0
"4875_7",1
"11988_8",1
"4181_4",0
"6218_3",0
"12208_2",0
"709_2",1
"10197_7",1
"9271_8",0
"212_4",0
"7361_3",0
"6159_7",0
"4455_8",1
"11169_7",0
"1745_7",0
"5592_10",0
"4222_7",1
"491_7",0
"5169_2",0
"7975_8",1
"9888_10",1
"11965_8",1
"9916_2",1
"10543_8",1
"5720_3",0
"6216_2",1
"12383_7",0
"7859_7",0
"2248_1",0
"10260_1",0
"6634_10",1
"6260_10",0
"9027_7",0
"10904_10",0
"3421_10",0
"4190_2",1
"4041_1",0
"3594_1",0
"8094_9",0
"4524_9",0
"10053_8",1
"11070_9",0
"11511_1",0
"10342_7",1
"7593_2",1
"11158_1",0
"9908_3",1
"2028_10",0
"7585_3",1
"1166_8",1
"9460_8",1
"4867_3",0
"12396_7",1
"10144_8",1
"2973_9",0
"9858_7",0
"6611_7",0
"11393_4",0
"5880_1",0
"4145_1",0
"11305_1",1
"9374_9",1
"5858_8",1
"9825_1",0
"7624_7",0
"4675_4",1
"1554_8",1
"7301_3",0
"12212_10",0
"5430_10",1
"10746_4",0
"5199_7",1
"5370_4",1
"3944_8",0
"10368_1",0
"5308_2",1
"12235_2",1
"6049_8",1
"718_2",1
"5309_7",0
"7523_7",1
"8057_1",0
"2795_1",1
"12065_3",0
"8736_10",1
"7551_4",0
"2751_1",1
"3327_10",1
"517_4",0
"5721_4",0
"3891_10",0
"12363_1",0
"11665_8",0
"6625_7",1
"7947_10",0
"5291_8",0
"2463_4",0
"4494_8",1
"9254_4",0
"1637_4",0
"4732_10",1
"1622_8",1
"1095_3",0
"11036_1",1
"5480_4",0
"11168_8",1
"6845_10",0
"5051_1",0
"6824_4",1
"9428_2",0
"5934_2",1
"3315_1",0
"1700_4",1
"3884_8",1
"1797_4",0
"4129_10",0
"11403_3",1
"7698_10",0
"5980_10",0
"5276_3",0
"7314_1",0
"9823_2",1
"10515_1",1
"6420_4",0
"2391_2",0
"11329_1",1
"7434_7",1
"7456_10",0
"10265_9",1
"7720_4",0
"2667_1",1
"54_1",0
"9827_10",1
"4034_9",1
"12017_7",0
"2167_2",0
"9136_1",0
"5172_4",0
"8667_3",1
"1875_2",0
"6845_1",0
"4373_1",0
"10333_1",0
"8050_1",1
"5598_4",1
"5999_3",0
"315_1",0
"8220_1",0
"4105_1",0
"5618_4",0
"85_10",0
"6463_2",1
"5636_1",0
"3801_1",1
"822_1",0
"3119_8",1
"3158_8",0
"8117_2",0
"7558_1",1
"8783_1",1
"7973_1",0
"10087_4",1
"2788_4",0
"11847_1",0
"8918_10",1
"1572_1",1
"2230_1",0
"2505_2",0
"6877_7",0
"12468_1",0
"7462_10",0
"5158_3",0
"11966_10",1
"8629_9",0
"9246_3",1
"294_4",1
"8108_10",0
"6169_1",0
"11855_1",0
"11598_8",1
"2388_10",0
"7392_1",1
"4506_1",0
"172_10",1
"6124_1",1
"3054_1",0
"2356_4",1
"2801_2",0
"80_3",0
"2179_8",0
"611_10",0
"8481_8",0
"12420_3",0
"4064_10",1
"5821_7",0
"5375_8",0
"1604_4",0
"7689_4",0
"5455_7",0
"108_1",0
"12141_8",0
"5991_8",1
"10780_4",0
"1942_2",0
"484_8",1
"10534_1",1
"11457_10",0
"1812_10",0
"7142_1",0
"4740_8",1
"5362_1",0
"10645_4",1
"9223_3",1
"9443_9",0
"9218_10",1
"855_9",0
"12167_1",1
"11190_10",0
"2998_7",1
"12079_7",0
"3530_2",1
"3489_10",0
"4429_1",1
"2578_10",1
"9856_4",0
"1312_9",1
"7486_4",1
"6565_8",1
"3170_3",0
"10530_10",0
"5664_8",1
"4197_2",0
"6225_1",0
"6454_9",1
"2494_10",1
"5178_10",0
"497_2",0
"385_3",0
"8602_10",0
"11702_4",0
"3194_9",0
"7035_8",0
"10734_4",0
"8456_2",0
"8020_8",1
"8996_1",0
"5449_8",1
"9881_1",0
"6306_2",0
"3834_9",0
"3134_8",1
"5195_7",1
"11270_10",0
"7712_10",0
"7227_2",0
"11811_2",0
"8940_9",1
"6087_3",0
"6941_1",0
"4243_2",0
"5968_4",1
"12182_1",1
"5868_8",0
"9584_10",1
"11688_10",0
"7230_8",0
"861_7",1
"4974_10",1
"8813_1",1
"636_10",1
"11635_1",0
"5730_10",1
"364_10",0
"3839_1",0
"6533_7",0
"8083_3",0
"1157_10",0
"12375_7",1
"4483_2",0
"11739_8",0
"1508_1",1
"10070_3",1
"6249_2",1
"1870_10",1
"4012_4",0
"3278_8",0
"619_1",1
"5314_10",0
"2318_10",1
"3243_8",1
"11463_9",1
"10776_4",0
"4593_10",0
"10338_2",1
"8900_10",0
"11577_1",0
"491_1",1
"11628_10",1
"11392_8",1
"9179_10",0
"8479_9",1
"10399_10",1
"9807_2",1
"5952_4",0
"523_1",0
"8276_10",1
"8473_3",1
"8398_8",1
"10241_1",1
"8250_1",1
"4099_4",1
"4087_10",0
"5616_8",0
"11788_8",0
"5716_8",0
"7564_10",1
"12480_3",1
"137_7",0
"7552_1",0
"4659_1",0
"9709_1",0
"11440_1",0
"5961_10",1
"2306_10",1
"3198_10",1
"12055_10",0
"4178_10",1
"8454_8",1
"11058_1",1
"8573_3",0
"11563_3",1
"10218_8",0
"890_9",0
"3768_3",1
"3794_1",1
"8064_2",1
"8948_7",0
"4378_4",0
"5476_8",1
"3310_4",1
"5874_1",0
"4285_2",1
"10014_8",0
"11602_8",0
"6037_1",0
"3146_4",0
"8789_10",1
"8873_8",0
"2927_10",0
"2748_8",1
"2889_1",0
"8018_10",1
"1063_3",1
"8387_8",1
"1352_1",0
"7664_10",0
"6431_8",1
"4512_1",1
"9797_1",1
"1352_10",1
"8448_3",1
"752_7",0
"1256_8",0
"6774_1",0
"7017_4",0
"11149_10",0
"6049_4",1
"9892_8",0
"1428_1",1
"4790_10",1
"7305_2",0
"11618_8",0
"10828_10",1
"1409_8",1
"1955_9",0
"10797_2",1
"8242_8",1
"2102_10",0
"1519_10",0
"12336_9",1
"2752_7",1
"7634_7",1
"2066_2",1
"7196_8",0
"6925_3",1
"7841_10",0
"6295_1",0
"2228_7",0
"5905_1",0
"2958_10",1
"10947_1",1
"10482_10",1
"7321_10",0
"3479_9",1
"276_10",0
"8957_7",1
"11101_10",0
"3072_4",0
"5994_3",0
"6623_1",0
"11245_10",1
"12085_3",0
"9608_10",1
"10607_10",1
"11409_1",0
"9769_8",0
"5277_1",0
"6171_8",0
"4669_4",0
"6197_1",0
"3231_10",1
"4742_1",1
"2727_3",0
"11902_9",0
"3562_4",1
"3307_8",0
"4487_9",0
"2978_1",0
"6489_1",1
"4426_7",1
"11015_9",1
"11189_1",1
"3103_2",1
"11430_3",0
"11_9",0
"11183_2",0
"310_1",1
"552_8",0
"4386_3",0
"6750_8",0
"6797_1",0
"2140_2",1
"3894_3",1
"10443_9",0
"10346_4",0
"6314_9",0
"181_2",0
"4439_8",0
"11_3",0
"8954_4",0
"7278_7",0
"1584_9",0
"5246_3",0
"1457_10",1
"3143_10",0
"4808_3",0
"5774_8",1
"3464_10",1
"3588_1",1
"535_1",1
"6203_7",0
"5388_8",0
"1515_7",0
"12270_10",1
"10279_8",1
"10690_2",0
"8368_1",0
"6096_10",0
"7984_10",1
"4468_7",1
"3495_1",0
"2062_10",1
"156_8",1
"6460_2",0
"326_10",1
"11139_1",0
"6090_2",1
"8053_3",0
"841_1",0
"2924_4",1
"1307_10",1
"7547_1",1
"4253_2",0
"10328_4",1
"8207_3",1
"5515_3",1
"9308_7",1
"4727_7",1
"5128_4",1
"4085_2",0
"2662_3",1
"10774_2",1
"5529_3",0
"12202_3",1
"4832_8",0
"2081_4",0
"596_4",0
"1723_1",0
"1661_1",0
"1902_10",0
"9873_1",0
"837_1",1
"4093_4",0
"11523_2",1
"3429_10",0
"4424_4",1
"5792_10",1
"3371_8",1
"2984_8",1
"7611_4",1
"2869_1",1
"3983_3",1
"4287_1",1
"11415_1",1
"3820_2",0
"6078_1",0
"3531_1",0
"4124_1",0
"3396_7",1
"10706_7",1
"9558_10",0
"1809_1",0
"10277_9",1
"5846_10",0
"6652_10",1
"7799_1",0
"5534_7",1
"11107_1",0
"516_2",0
"8243_1",1
"12319_1",1
"4888_8",1
"10431_1",0
"4511_1",0
"10833_3",1
"2427_10",0
"2497_1",0
"1692_1",1
"1697_10",0
"896_10",1
"1460_1",0
"10492_10",1
"8676_3",0
"2874_10",1
"10532_8",1
"11754_4",1
"5721_10",0
"1346_1",1
"9522_1",1
"10728_10",0
"2331_1",0
"1518_8",1
"2112_3",1
"12089_4",1
"3715_2",0
"9969_1",0
"48_4",1
"1824_1",1
"4419_7",1
"3872_9",1
"11852_1",1
"11359_2",1
"8761_3",0
"4633_3",0
"6765_9",0
"449_4",0
"4233_7",0
"2163_10",0
"3029_1",1
"241_8",0
"7932_4",1
"2139_4",0
"7008_8",1
"3127_9",1
"1644_10",0
"9072_9",0
"3864_4",0
"8853_3",0
"8847_9",0
"135_7",0
"5732_1",1
"3342_3",0
"7987_8",1
"9023_4",0
"1477_4",1
"2392_1",1
"12321_10",0
"10588_1",1
"5545_2",0
"587_2",1
"4139_1",1
"7487_8",1
"11377_3",0
"1605_4",1
"1848_3",1
"9396_3",0
"8041_7",1
"7815_8",0
"6286_8",0
"6349_4",1
"2964_8",0
"404_2",1
"2544_1",0
"9810_2",0
"7054_9",1
"6861_1",0
"2060_3",0
"4054_3",1
"9343_8",0
"11450_10",1
"7580_7",0
"867_8",0
"9879_3",1
"9712_10",0
"6007_4",0
"11068_4",0
"6437_9",0
"576_10",0
"10304_7",1
"502_10",1
"4588_1",0
"9819_1",0
"10101_1",0
"5781_2",1
"2440_1",0
"2142_4",0
"11733_10",1
"1091_10",1
"6098_10",0
"6971_1",0
"6234_8",0
"1900_4",0
"8652_8",1
"10174_7",1
"2853_4",1
"6704_1",1
"2385_9",0
"9169_8",1
"7171_1",0
"9021_2",1
"9914_7",0
"5986_2",1
"9561_2",1
"6960_1",1
"5315_9",0
"7960_10",1
"11570_1",1
"11780_3",0
"3288_10",1
"2820_7",1
"2184_1",0
"3664_10",0
"7935_4",0
"9510_1",0
"11084_4",0
"11435_10",1
"3753_1",0
"1387_4",0
"862_7",1
"7460_1",0
"6258_4",1
"6065_2",0
"12229_3",1
"2912_1",0
"10361_1",1
"5889_7",1
"6116_8",0
"7059_10",1
"4403_10",1
"9869_10",0
"7037_10",0
"6000_9",1
"9873_7",0
"9168_7",1
"1366_3",1
"9860_1",1
"6079_9",1
"10522_7",0
"3863_1",0
"5161_8",1
"1827_1",0
"11155_10",0
"4077_10",0
"12300_10",1
"8977_7",1
"10377_1",1
"4268_10",1
"480_3",1
"6110_1",0
"6501_1",1
"6409_7",0
"7740_10",0
"1436_3",1
"11801_8",1
"6372_2",0
"3201_10",0
"7154_10",1
"11297_7",0
"60_8",0
"9796_9",1
"9055_2",0
"3382_1",1
"11938_7",1
"7164_10",0
"2817_9",1
"10669_2",0
"6320_10",0
"6657_9",0
"12388_4",1
"3398_3",0
"335_10",1
"7596_3",1
"5082_7",1
"2435_8",1
"10836_2",0
"4757_8",0
"1853_1",0
"3351_8",0
"212_9",0
"4645_9",0
"4492_1",1
"1097_3",0
"6729_4",0
"10839_10",1
"8779_8",0
"10118_4",0
"7219_7",0
"9688_4",0
"12098_4",1
"8716_1",0
"2508_4",1
"6907_2",0
"1966_1",1
"2434_8",0
"10311_9",1
"10785_10",0
"4079_9",1
"9125_10",1
"7278_3",0
"7581_8",1
"7291_2",1
"5484_4",0
"3812_1",0
"2620_10",0
"3353_4",0
"3078_1",0
"7618_10",1
"8309_7",1
"9294_4",1
"8121_8",1
"8156_10",0
"8943_7",1
"7400_1",1
"2300_1",0
"6092_1",0
"7247_10",1
"1076_8",1
"5848_7",1
"1987_10",1
"2008_7",1
"27_10",1
"11239_1",0
"5035_7",0
"1097_9",0
"6376_4",0
"2137_8",1
"12232_1",0
"11610_1",1
"6564_1",1
"10751_1",0
"8734_9",0
"8215_2",0
"6378_4",0
"2289_9",0
"11041_7",1
"6371_4",0
"2398_9",1
"7361_10",0
"3209_8",0
"11848_10",0
"9691_2",1
"9810_7",0
"10470_1",0
"789_2",0
"4242_9",1
"5250_4",1
"3447_9",1
"1148_4",0
"11184_7",0
"609_1",1
"3927_4",1
"3789_8",0
"1602_9",1
"7422_10",0
"6793_10",1
"5213_3",0
"2694_3",0
"8374_7",0
"12234_8",0
"11240_4",1
"10950_1",1
"5443_1",1
"6687_4",1
"1434_3",0
"11123_2",0
"250_7",0
"11414_9",1
"12310_2",1
"8129_3",1
"10683_1",0
"2818_4",0
"6836_3",0
"12169_7",1
"7507_2",0
"4545_10",1
"1153_2",0
"4982_7",1
"7736_2",0
"1626_10",0
"11955_7",1
"9716_1",1
"2840_9",1
"4861_8",0
"12015_10",1
"10146_1",0
"4136_10",0
"6490_10",1
"4915_7",0
"7833_8",1
"3215_2",0
"8942_1",1
"12312_4",1
"2000_3",0
"10340_1",1
"69_10",1
"4121_10",1
"41_1",0
"3192_1",1
"6214_4",1
"459_1",0
"11184_1",0
"11409_9",1
"4385_9",0
"4698_1",1
"7442_7",0
"12123_1",0
"11207_4",1
"8280_1",0
"7560_1",0
"8292_4",1
"2157_10",0
"7798_10",1
"4711_1",0
"1138_2",0
"6543_9",1
"12316_4",1
"6931_8",1
"5410_7",1
"10812_1",0
"2745_4",0
"63_1",0
"8093_3",1
"6754_1",0
"4917_8",1
"1315_4",0
"6814_7",0
"2091_9",1
"3719_9",1
"5500_1",1
"9386_8",1
"9605_10",1
"11051_1",1
"9445_1",1
"2722_2",0
"4993_10",1
"4829_2",1
"9706_1",0
"3712_7",0
"1799_7",1
"10690_10",0
"6148_10",1
"2526_9",1
"2335_1",0
"9089_9",0
"5486_10",1
"12112_10",1
"735_8",0
"3620_10",1
"5457_8",0
"1304_3",0
"166_1",0
"2191_3",0
"4248_10",1
"1592_9",0
"7720_8",0
"9781_1",1
"9833_2",1
"2007_2",1
"6746_1",0
"543_10",0
"6862_1",1
"1125_8",1
"1591_10",1
"773_7",0
"2810_4",0
"7060_1",0
"4966_2",1
"5004_3",0
"1_1",0
"9099_1",0
"9000_2",0
"9004_1",1
"1292_4",0
"1954_3",1
"4464_10",0
"83_10",1
"2376_7",1
"8174_4",0
"10190_7",1
"1035_7",0
"3851_10",0
"5969_3",1
"6344_2",0
"10389_10",1
"3541_7",0
"11616_4",1
"9650_10",1
"4511_9",1
"5914_1",0
"10195_1",0
"7612_3",0
"2055_1",1
"9981_1",0
"5238_2",0
"3723_8",1
"9381_2",0
"3789_3",0
"8081_9",1
"3389_7",1
"4592_9",0
"12273_10",1
"38_10",0
"9911_3",1
"11984_2",0
"8247_9",0
"12498_10",1
"9502_8",0
"6241_3",0
"1991_10",1
"9905_10",0
"9771_3",0
"316_1",0
"12197_2",1
"1043_10",0
"4175_3",1
"4906_9",1
"8098_3",1
"8899_3",0
"10400_10",0
"7160_8",1
"568_1",0
"4542_9",1
"7128_7",1
"10419_10",0
"2956_8",1
"943_10",1
"3148_9",1
"2897_10",1
"11321_8",0
"4194_3",1
"11505_7",0
"2362_9",1
"12211_10",0
"2703_2",0
"9576_1",0
"10032_4",1
"5602_10",0
"921_7",1
"6404_2",0
"5756_3",1
"2414_10",0
"6114_1",1
"5257_3",0
"3522_2",1
"3574_1",1
"11739_4",0
"63_10",0
"7163_10",1
"8826_2",0
"2875_1",0
"4058_10",1
"11599_8",0
"2198_1",1
"11384_7",0
"9730_1",0
"1447_8",0
"9949_2",1
"109_2",1
"11006_7",0
"6458_1",0
"11351_9",1
"3643_10",0
"4961_2",1
"10421_2",1
"4703_1",1
"11943_7",0
"4073_10",0
"257_2",0
"4897_8",0
"6649_8",1
"4705_7",0
"4708_1",0
"11104_1",0
"11696_7",0
"8887_9",0
"10181_8",0
"1453_2",0
"10826_1",1
"8491_7",1
"228_7",0
"1790_9",1
"11522_2",0
"6828_10",1
"11518_1",0
"1254_4",1
"11817_10",0
"4244_10",0
"2264_1",0
"9518_3",0
"3295_10",1
"9654_1",1
"656_3",0
"10818_10",0
"11660_7",1
"1258_9",1
"8899_8",0
"10931_1",0
"17_3",0
"8067_1",0
"6516_1",0
"12241_4",0
"6464_3",0
"3744_10",0
